id,cluster,label,value
0caa10edac6da84006b80c89771e15841c035ca6,10,0,30
0cad2ebfaa42833a4b787986e088c00914cbb941,8,0,10
0cafd7dd104896f50a615ac98dff71961089fe3f,10,0,30
0cb06d4d189f58b21f8e50f7cec3f60989e2a103,7,1,1
0cb2dccce928defef41f38ee794340331a14eaa7,10,0,30
0cc86a296351d44551a841111aab5222db97517d,9,1,6
0cc8cef3a595b1339588ae3a4defcf13758f2e29,11,0,3
0cd8aedb7e45e0973134c54fa3d5a850dff20185,6,1,20
0cde71905406d7975a91ebdc97bb8b3c693eafca,6,1,20
0ce1dd3276f5c1c734b91afc4c942fe58e3698e3,10,0,30
0cf63f58e051812c5f689df82d6e76e5eb6f9f60,6,1,20
0d0a9f2cc7b182e027b8490d9c7bfefc0646568d,9,1,6
0d19b49ad5e655d68ee958914834a26e1a1ccd30,8,0,10
0d329cbe01a2fe24fc00b3e37aae61a9fb5cc6af,11,0,3
0d3bc3ce5060cd54cc219459b9099187e2c7537f,6,1,20
0d3c2680113a8d3e97b81524a7ca89154b22d1a0,10,0,30
0d3ea4d862dfd2a08ab23c9dd2bf3fd3c0aaedcc,6,1,20
0d481a831c38a4f82c9f51520f06633fef104802,8,0,10
0d54a66e0b9a897b950eae0188a0f1a67369775c,10,0,30
0d569471f767d03ee6f0fc184e1c85176cd8fca0,10,0,30
0d635205fc9195936f6db6530a00daeec42fa1c8,9,1,6
0d65b8b3f2f8cde56ed4588492ac1aba14534dae,10,0,30
0d697694bb958c074867a83fe9a4d727929399cf,9,1,6
0d73898e93692beed45c60d2c7d08874f030c766,8,0,10
0d824de4e9d85fd860aa8257ae3f331e99d11dba,10,0,30
0d83e7f5cacc1e890642588c81adbf9a2c7df1f7,9,1,6
0d861b8402bae077720e912e0e78b1c4233c368b,10,0,30
0da4505e5e1d633e646f6aa6f5280f359666a25b,6,1,20
0dc432173ef1b9df7ab8aaf2f5b14d35b777abf1,6,1,20
0dcacf05f3c19fb986ffef425a28372a7f6da469,9,1,6
0dced8bf995e9e4e473e8eeba431429ff8e2d1f7,8,0,10
0dd5383b6c58faf886b3dccb7a9ace5f2fdaeb71,8,0,10
0dde11bcc63b984ef1751682871e705e1f4364a6,9,1,6
0de1deade7196062eaf60fe428b96453d24db819,9,1,6
0de31db38bcf3d1d7daaf87757d2395b85f18bde,6,1,20
0df721611587b6215d0fb0390d370790823cebc9,6,1,20
0dfdf96f0ba0029f457303248dc7108b6bf58609,10,0,30
0dffbe23f8fdf7464d6dc720f6df6d35f39bc21a,9,1,6
0e0b1f30dcd152af9fa86a1533989fac823cdb76,10,0,30
0e0f12e57f33596f909d90fe69b69508a45ed3a9,10,0,30
0e2831e3543bfd4b8dbec849516628b7bf127dc1,8,0,10
0e2f2d6c35e0661bc3c7614b704ab511b3be6f6e,8,0,10
0e343e3a6e8696025058a234046d25a215a1e854,8,0,10
0e363bc3f8a73e4a0e22b13fae55db18dad873ec,6,1,20
0e36e8c5cdca28903e9c22fa5c0d8779822ae592,8,0,10
0e3930fbea02dd360e4887fff2b405d1feceb726,10,0,30
0e41d61399c036b220c936a693a429bb8199a679,6,1,20
0e48d7029c1306ee390f3ce615547a1124b4c5e6,9,1,6
0e5289fc260ab2e5d462bb87ac7ded13d4eb9ebb,8,0,10
0e542091560409bf5e97c1fc04b2695f7f570149,10,0,30
0e5f0e812c1914ba2d19fed278a2342bb2f1fcaa,8,0,10
0e62cfba0f927045ad1bdcfc6789a945852ed70a,9,1,6
0e6428482f24b82410452d9d088bf5cf467588b2,6,1,20
0e6aa93d3c1074cf8b718658e3b51ca4019ca693,10,0,30
0e82a1e001095fe96341d178215010c0a1a8b8ba,6,1,20
0e84a6c7a08dd866c8798de6ea309d3c2e03dbe3,11,0,3
0e9790bafd3957bf934e20eec69b51e60a5a7c5f,6,1,20
0e9fc3d7d6114a133621c72e34fbdbc19b017698,8,0,10
0ea4dfb848d63e626195ab53d4391bc9878c9c5b,8,0,10
0ea70adea99869eb8fe40b4bfb5ad6530c808d65,10,0,30
0eaa18b6dd82f2abe3fdbeb0e9eadb988ff909d4,6,1,20
0eb24b9d9b2ac27a3180b852b03a0cc73950d811,8,0,10
0eb524a19b2cf8ab072980d75ee855a5e8fd0b9e,9,1,6
0eba54883a7e7b0f44323faa8342e6d30089fea7,10,0,30
0ec17038ce50f33b69bdf8208b4cb77846ddaf54,10,0,30
0ec49a61edd93e085c59a3c209736459463cf3f5,8,0,10
0ec8882022b7fb9ef365a932e1d8952d778cb023,10,0,30
0ed376fc06df7104913a3e37940530cec432a842,6,1,20
0ed83e27a35325c2ca66784fe0fec71b2b140e33,6,1,20
0edf061d078314a38b65e1d8adb570f404b31e82,10,0,30
0ee0d654034b88dcdea056eea33ee95c4c3db6f7,11,0,3
0ee726de2523897494d4dc8d0e445691d51eeea4,10,0,30
0ef2144a62fde153b218555235f2a161df4f1c72,9,1,6
0efba67553d2ac62160eb0a1d656087fc5799eac,6,1,20
0efebae57446fc6e1256258f5dfd56c69075666c,6,1,20
0f0c402dcf6f7e95d139b6c9f1c50ce2a31cac76,6,1,20
0f0faaed0ed900b679d359ed12e4f6cfb96d32a9,7,1,1
0f166eea9562b977762c823eb5990fa8e6600faf,8,0,10
0f1862a2e53d1c9a7f3864cfdc60035e5bbbe647,6,1,20
0f1883379452d918d4b0e36f9898454c62f30a47,10,0,30
0f24caac701714bb78f6b252af4541f96d9e4c69,7,1,1
0f29b56661c36ac90077c0491c51c8cf6041830c,9,1,6
0f37a21558010a77eeda4d05f5bf8252727ead0f,9,1,6
0f3b537796e509705190b9312e7fc740910d304c,6,1,20
0f48c8e8a29d297deef646f0b5a90c9ef01bb39f,10,0,30
0f53fe64b6625de915dd700d740cf9da245119e3,9,1,6
0f597878c0f2725bc8555df5c8077d750f8bdb5c,8,0,10
0f66a93ecc344a4b21945c9845b9f34021ffc725,6,1,20
0f6edd301eff8fd22eb6e8bdc7b9741509f54c26,10,0,30
0f71536c0713eb20a8c837417f3c9e7d767d37a6,8,0,10
0f773bd13953ae74833fb416f66f0964593e9611,8,0,10
0f7bbcba0b0c68af44283a4f49795727d6674688,10,0,30
0f7d15aea073201f821e53e38114acf16d2ddb8a,9,1,6
0f915802fff38cfeb5035447792a33292cf149da,6,1,20
0f91ce16a74f6ac651b0e0523b3a560625eaca90,9,1,6
0f967a99107967e4f98ee3339179c07f48dab6d2,7,1,1
0f9cde3c703357982ec785bed4b93ee227ffef28,7,1,1
0fa01b7364cd8762c9df4e347ab0402ba0df8a74,6,1,20
0fa2ee9a35d5d561b142d22a90581d1ca4f3206f,6,1,20
0fa6b71705d8d8abee829800c8483aa62e9cc34f,9,1,6
0facdc34e8c0aa7a656c3b735c35ef7701a7d735,9,1,6
0fb4f5f6b255359237000a0857e540643f880da0,8,0,10
0fb84924879be9ca146f06039f8b65257a206174,8,0,10
0fc9d20c31c32801f5db0daa9804263e74cb87ac,8,0,10
0fcd2777e4415168f836a6a5e3d8a4fceb56d5cd,9,1,6
0fce083541e66063bad0407b0aeea9ab3a8a312f,10,0,30
0fcea2e0dbb07517721803449aabfc248d354fa5,8,0,10
0fdb76eb6e6c9081e98bdb179d3a5a788e525210,10,0,30
0fdfc9a4e59377c6f70aba79e4c62e38b31d906f,10,0,30
0fe382d75b4feeb00a01b72dc1e3b3e3bba018f5,10,0,30
0ff87c981e10f759e6cc0430dc73e93e2e19d270,9,1,6
0ffdafa58d9dd84cb8ff36a026e4c8d6a381f25f,6,1,20
0fff97b6b74b9a10b0e184a827f04dab04b195f9,11,0,3
100246e989f09a06576dfc91da3f3c5e5eadda0a,6,1,20
10050653aed401095cd61568d1cfb6ee453ae923,10,0,30
100bbc3930862703acfb8bfeeaab34ce9f3048f2,7,1,1
100bdd6f6e3d179920e059fedfb55f0d78356aef,8,0,10
1010b90f403d895de86abd5d045c8ad8f245d61d,9,1,6
1012f7aa6f28d1f9d9c2ba8a88880621a42a6210,8,0,10
10133b1cffec475323c2376b2021c5a49780a4db,9,1,6
10201d0b44bcb3892b2b4409dbc2399df28f5a4c,9,1,6
102187638475aca4044f3baaefbbad12cf8ae0a1,9,1,6
1025ad5dc1c975c724a8c962ee984393b8aa8370,8,0,10
102a5490b3f2a71eb5aaae1bde0450ee526fdd52,10,0,30
102db10c3f2b210c09ddb4512bf7c0520390ffc1,9,1,6
10354019e85e56c786a621f6b1f3832aca9bef15,9,1,6
1048056bcdb8d00172707d4f48b4e20c6d85d6bd,6,1,20
104a23a1599e35c29171c4733dedf0e1ee2ef3b2,8,0,10
104ca04fa6c423fc7e1eff61cc5e009ad57b171f,9,1,6
10508675cd9e6483fdac6858826e498aeafab59e,10,0,30
1057b615c50b521c0f4858b2e8d80b4f12fca5ad,10,0,30
105a4bcb1c3e35d09863af8d7f955be6ac650e09,8,0,10
106024195018f30180d5d0a151e1031f448c5e93,10,0,30
1070f60b901167aabd2ed42819604f3d0355317b,6,1,20
107586ef9a0648e001516f7c4e5b7ad8ea6ac855,11,0,3
108032a54aef171ff469fbc253a09d7867ac7b45,8,0,10
10812791b579f75cbbc5e3231e92f87fa8a6e832,9,1,6
108262c004a3528ed0c3a93c8a9281bab0c2a4e7,8,0,10
1085b9071b6d7c1981f46c62df7ecaa5e3fd5ff4,7,1,1
1087665136caaa2c8cc1e4ad2051dee27c8b4699,8,0,10
108b46845d11c32908f3a4fea89f50b14793320c,11,0,3
109261656d0a71806cec89943d5b027e1f589ae7,8,0,10
109704c9ba7dc427403ce1f5cd460f1724309a8c,6,1,20
109dcf1417602c9fcf902435904934ab70f25478,6,1,20
10a18423252f0f99a231f107ee961d4ff12d309c,9,1,6
10a2a9abbfa2cda767db7858b01714bc74d2fa2b,10,0,30
10a3ae23c38757da4bf30940b89bde6e7828c1c4,8,0,10
10a54360aa71b7a2e507638e37e0000966c4f806,6,1,20
10a5d0825517a1678f54396706b46acd997906cf,10,0,30
10bc512d52b92ed84b18adaa881880cceb17a76d,6,1,20
10c7b6ef7d6eb243a7ab09f60cda0d8828c8a1bb,9,1,6
10d3ef23c5305c61252a8182fd42ad4c1686128f,9,1,6
10d9a67d16ad47f48b47fe3c35cee3e429910857,9,1,6
10dc6245dd5454595ee6fd864a292e09feee0f69,10,0,30
10dd23d13581e670e40f3f9c9e229d472cafcd61,10,0,30
10e1a53884853f1c67f6a9f21215110062891d16,9,1,6
10e91194c72e74233c0e093ce2f06c6c6ed306f2,8,0,10
10f12e44a8a6bc37979128744bd6978f568d0d15,9,1,6
10f8c58ba8ce5fdb71f98b59efb1a8e53a9b981e,10,0,30
10fb337ed74b92cd7894686c209999121fa849e4,10,0,30
11015a8fefb9cddd307cc7dbf674d89c4a2e8217,8,0,10
11025baa649e4aa4a564a32ed8f7c94241aae158,9,1,6
110ede30e62b7ab3ace27f7770b21864bb120e2b,10,0,30
111da00d8d2cf91a882255a6cb2b40f9578122ef,10,0,30
112bb58c21a281c4af8407806329407fec7514f9,7,1,1
112ecad12d22c3c7fcd6406dd1eb6b6450bed6fa,6,1,20
112ee4eaeba00db621a4c4e7c2af4b9d2a6d8f75,6,1,20
112f7b5b8779e5cdfef1549956dc2fecbdcd7918,10,0,30
1139280312f48b3fe9281bd6d4dff60723c76bde,8,0,10
113d37546e0afc0ff7c6fcc1edc220228611152d,11,0,3
114a90242ddc5124a9fedc57e7587136617d4442,9,1,6
1153f1cebd070041d4035468bffad0c7d779c893,8,0,10
115a31bc5ceef481b83ddd1f23570088e9cbffd1,11,0,3
115a9355f06aaf3d83fb92f1cdb7a75b2d983797,9,1,6
1161024bc22c933ef8bb1e86cd13d66d389d5030,10,0,30
11690ba97d07e0de643544a0522a28251ea8c1f0,8,0,10
116e670604ccaacd72bb99127f29707c3881a7c1,10,0,30
116fe99b769902d4c1e872d4cb5a965114516f50,8,0,10
11727b82f6f0b3df0c16138ef2c56bcf35a984d4,9,1,6
1172e19dcee1d0e0f2312d6ba580c9ca02904fba,9,1,6
11756f47323426f37045f18cb8edfd718c92de50,7,1,1
1177c814b86c16c3c655f7fa8d2a4c9e4223140d,8,0,10
117f0ad63769314bb71dc8ae51179a14c65a9aba,10,0,30
11863906fc82ff9370f54e957ebb58a0c454a69b,6,1,20
11a1eb6ef2a6e08fd48b0aee5b5d5ccdbee7f468,8,0,10
11a2eff61f338631416845338abcde75682f035d,10,0,30
11a53f08af6e1de625b048f653b437371d7420bd,8,0,10
11a9e0420b140bf9e178454ae08d4a8e41b19196,8,0,10
11ad14eb1efb5f19b196a9aa81a3ed3706dea303,6,1,20
11bddc3d998d49a5034316ba73bd098469be8bee,8,0,10
11bfc59b5644d189d1d34e8e9a7d308795905752,6,1,20
11d823b026777490d9a674996ca1cec117085068,9,1,6
11e0f31fc2b5ba0e916a6bcd6fe7310a64e5a40e,6,1,20
11e1e2bcd1961faf779b46f67f4e701df78de28c,10,0,30
11fd0802001f226ab7f0e8e0079d6338105fd8ad,6,1,20
120fd06773a67d79d6c04e684da0a668db5d25d1,10,0,30
1212b6f1920436046d791248fa601b9e162a067a,10,0,30
1217c0879862e39cefe73a5d7163aa6a6d7236af,10,0,30
1224510908fcc24772d31d56f224b5834c9e7e04,8,0,10
12248a1f9422612efcff85589f42dc1fb6fe3ea8,6,1,20
1231b74a63bc01f712d3b0cbe3237e36d144f9e4,9,1,6
123b08e042d6e5cbcd6ea95f24435fe5efd87e34,6,1,20
123d9a8200750b73e2321c55d41edd19bc30bab0,10,0,30
1240c8e3d179e3cffc4ad9646815cb1f2808ac79,8,0,10
1246b0df509b6728e288c1e701406c4fb148b291,6,1,20
124c81d9bcf07512b46d4bb3e7a1b0cf500d0838,6,1,20
12502627f5c15b167cd9819a02f62464faa9bf39,8,0,10
1250bfab19ba68dcbda01a0ab9828ca08a4bba38,8,0,10
1251a8e9b3cf4eb92e05467ed01ccd9b9d99a952,10,0,30
125c1b3076c74a51f0f104dcd3a61a9f5b3336cf,10,0,30
125ef17c96bcbf58795c4365ceaf705368cf14bd,6,1,20
1267b28383e3a0b1dfbe2c31e02c7e2fc3702f6f,9,1,6
1271a3caba8e30190308d3b2d7e738814d8863d9,9,1,6
12809ee4d9d990c73323d90e63078b4677ffd5cf,8,0,10
129b9515b4e29ad7b66260bbb6198460101626c4,11,0,3
12a665ed6ce0048a0b2785c0cfe1fe77f963e5b0,11,0,3
12a7ff478b028a90d4f698a7bbf9dc7025333a0c,9,1,6
12ae6e73c249088e8e8da66009c2dcdfd472d7a8,9,1,6
12c1e308fb4a2dd16cfb6c0ddaef96b0fca5684b,8,0,10
12d41fe25f0335a9b66624cb98509c17edf3f40c,11,0,3
12e0a8e1359f414acefebf7e4c4437ce67dfece6,10,0,30
12e3ba177690c897fed7032277902af8aee92023,8,0,10
12e8e0b8923e31a98ed7f87889b3a1d7cf992b92,8,0,10
12eecdb7ce7ef2ee95542689307ee3275ea73fee,10,0,30
12f0a534729589085e31a34cdf735c4c3cba1fed,9,1,6
12f35d7dc5dec018705253003e837d4b3015afed,10,0,30
12f8affd56adf551527a611f8b72a2b83a172c6e,6,1,20
12fc7a7e9ac8c6d1f5f0cbca573c58b13e2340d5,8,0,10
130dccb6849dc5e94ebc8f383bb44f7d99f4c716,9,1,6
1322fb98a46b206b5edf4ed861ef22384d8aa29d,6,1,20
132310f821ca3c74ddc9fdf8260891c89fe28021,8,0,10
1329421c6c3a9c04724e87ab221e0593893c0b0a,6,1,20
132fb8757d9dade9223d994838501a57f00d0639,8,0,10
133a772f85102d5ac5236744d7f1dc68a802c23a,10,0,30
13568ed21c4af0bc0ff943a5cceef1e338604427,7,1,1
1366c01fc8e50258e1fecc0ea1555162c61655c0,8,0,10
136a694996bdefc29d29fce0ee47c9ae18cba5fd,7,1,1
1373a073907414d9aa95f812a5cd3ae02e2f25c3,9,1,6
137ec2af0b2018ee14e0dafcdb1a387138b96218,8,0,10
1384a60786914ee16c561f7f6fe62de1c8dcf429,8,0,10
13889ccfe33d689ed337093511567d12399b1c5e,9,1,6
139285e0b832c1706af86b314ab7ac069c33c92d,6,1,20
13961181dd0bef70ad2438910b693ffcdc7824a7,9,1,6
139c5e0a2c194a8cd387f75c182b59229fa14b9a,8,0,10
13a720f35589871b11cbd8edfb1f8a1fa186fb0e,6,1,20
13a75b402ef5650ee9ecc30ee4b61f38997d6cad,10,0,30
13b30d90bfe167a08a4888f80b9b227252d0223c,10,0,30
13bb6a8f7e95bda4133ba1b4aed0b33879e4974e,7,1,1
13c103e480cea46487ae42d1102c6cfd86e6b84e,8,0,10
13c33d78e4d6d1d08d07f2b7c95a9ece4a570ce9,8,0,10
13cd02cc52deaa0a00183a66efd7f849e310a464,9,1,6
13d71e0fb6300fda7ad8237c4e877405cbfa1e23,10,0,30
13da20cb292f3dc8166fd857e48bbe2745eb2596,10,0,30
13dc3870b1d52fc37a21b11e1d2195ab700347a5,7,1,1
13dd89487ed792afb0c49341c6b83f921a22d99c,10,0,30
13e1e056b0322b2e3ba70cae51bfb0911b49e777,11,0,3
13e899f5bfb0aa605d54e247d8a50ae0cec4b21c,8,0,10
140448619fc9a4c12d9d2d76f7de878316e7a45b,10,0,30
1423eeed615a591e0cdaee01acf03d4e28ba982d,6,1,20
142c31e9afc4b450fc6a20564cbcf0fde55d5b1c,8,0,10
1432810d419b48ba25d7a1e6df36e6fdb8a803ae,6,1,20
1433a3435fab5e67406e972d0fdc32e694c8e745,8,0,10
1435ac6787867916a61e2eec624ef87b405c86e9,9,1,6
14378b08bddf852bec00a52c77e3e95eccb94623,10,0,30
143ffae818d9419b4423a106e9d91915e3afc3cc,6,1,20
144f4e6b3479e8ecbecac0757c29e4ab9729604b,11,0,3
144fd064386e83a3b113b6c41ea30da8b54721f3,9,1,6
14585790e9e671803266e113821eeb5007022d8a,10,0,30
14606c1f9623a2466fc0bd7973a36693b94ffb80,8,0,10
14617b5e674909b28c0b75f4697012bd861f7999,8,0,10
14663d4220555491057de142e0c43b73a52e2f41,6,1,20
146a78daeec2497388ef78b8250cafb8924bb802,9,1,6
147411112f960aa0c6be7f9472059a0d9da513f5,9,1,6
1476f41fe0df1d623b19d7e3e0b0acea5234ae29,6,1,20
147fb7061697571a849b535653191b1852037f42,8,0,10
148aedde0d7c85d1ad6d63fc1db930259268a57c,7,1,1
1496ed45551a48aa272d5472f240b6cb1c9b0c29,10,0,30
14a7ddf52c5d698a349d4953bc84438226f48f6a,10,0,30
14b0b0be134d929a42787f781013b9c6ff0428ca,6,1,20
14b0fe520243e0b947f8ef546a1f4080dd97a3d1,8,0,10
14bb3e6630d93c5aba460a0145fafea886532f3b,10,0,30
14bfe19114661d8d542cf1b74858a10d5206f7d5,6,1,20
14c5470d259a2731e9723c5c332541eae9030401,9,1,6
14ce017e937dc5a5971c8ba611a2b1ff0504dc33,8,0,10
14cee0211e5798d197d2ce9ab98839bebf83a59d,9,1,6
14d030ffbeb29ed882f398effee735910de8daaa,8,0,10
14e377ed393d13fcdf53d20437acf92ad6760c34,9,1,6
14e445b634b4a94fda611906c290d323459565d3,10,0,30
14e844d0500e4fda13e2cf39fa616b0b78db4f9f,9,1,6
14eafd1fe85abd731bc6eeb858a437cdf51aecdf,10,0,30
14ec19e0aae1c488ac96de411ddd7a7b0b5c1af2,10,0,30
14f2dfe2908ceb639430c849501045f922b1db63,10,0,30
1506947419fb6f1e21506b062333ed141ef98106,10,0,30
15090a3d4cf13dc3e1761c55335873a041242ed3,11,0,3
150c9f8cb89af42241b52874c1b988be4e27622e,8,0,10
1513a38ca79c1600551a033f0cb2324e82e245ff,7,1,1
1516b0a92af0d38d1df8b85d0ea902646b1268bb,6,1,20
152860ddfbeefa4a2d56c6374f8cdb4fa45ffa15,6,1,20
153563b0b20ccb3390d8c7f77fd943db0cb2292c,8,0,10
153a06626cab794799763be9a87f718e3ab9388a,8,0,10
153bd3a89b945c2f7e11c0bf7f236891a04d26a7,6,1,20
15467c5a80f91c0a3978462d54cf0bf8f95eadaa,8,0,10
15479ba918fc5ad5d4650e7e67fe54cd53d5b7fa,10,0,30
154bfa6cd7ee39a39816d000a97c9fb5b8f47c61,10,0,30
1558e359d7cd8896a71207cd7f787fe5d3433d1d,9,1,6
1558ece0530eaf0477135f21db2734bf37ed1081,6,1,20
156148cee1c197e144d1a6b9a64dbffb1270d9bc,6,1,20
1562d3ca90f06a0138f24bedc08efd8f70c4f6db,9,1,6
15690f18d9ec8f896ee25ab3cea8c98c9828dd14,8,0,10
1569fac02f967443cd05ac92fca7c5ca8a212748,9,1,6
156c2f039eec182d82291db075a62557f10cb325,6,1,20
15768b95df357d912f01896009dc0cf856bb9cae,6,1,20
15802af252d5bd5fb7f5b8fb24cc9b4a7d93a42f,6,1,20
1584fcbb0b5740120dce9bf2d79815aed6e3b9d7,6,1,20
158db2d9e0296ef0c3b325cbe95ed16f48728d2f,9,1,6
15911212d212462721cdfc83b930aa748fa50250,10,0,30
1594c21a1d07bd023292e8bfdac93b772601b5f8,11,0,3
1598beef1def969362868c27d2047dd55645821a,10,0,30
159f3f49cfcd3650f0af5359f3c193e252a5e027,10,0,30
15a3723765a22bfc43806e67aff8bd746a2b4c70,10,0,30
15a3cc491f31a1b9740f4b9caa3caef541cf90f9,7,1,1
15b316cf49c877fe05ca56527454577b31655387,10,0,30
15bbc40811a3a170ce36baa0277a804cd9847179,10,0,30
15bc129c259a0d7c07309827e90e56b8d5e01c33,9,1,6
15c63d743f4f216c09ef110fa993f2324af83f59,6,1,20
15d3e6a7d59258a6ddea000a64b806dafadfb576,10,0,30
15e4003075f15b87acdaf3bd7a0bb29d21e189c7,6,1,20
15e50e026bb528dceb58ef5e1d14886048b09866,7,1,1
15ee5182dd00d7d3c9f2ef07e45df22524a516f5,6,1,20
15f1abce90a85847d67f2863273fb3e236003bb7,6,1,20
1603509065f9fbbbeca15b2d85902e568c34869e,9,1,6
16047eb770e2d0f4ca3b9a2f7dc818861e8ea18c,8,0,10
161035ae1c249412ac29e46ea12b71c3144297e7,11,0,3
161cf8fd0a8ac66d88d15b45dfd0b289553160ed,10,0,30
161ee69cd875912fc24ca6be8c50e8ac1de3b542,11,0,3
1628a9dcf7cbbb6b7b69992844605ab86d52af53,11,0,3
162ef641776aab2391b4f515e5c9e9adedd19a44,6,1,20
1633b0a88663ae58aec89f422633339b3ce03b46,10,0,30
163b7820cb95e8e04a8ac9f58086fdf22576edd1,10,0,30
163beda358826fb44b308c10870f809f9f2dd41c,8,0,10
16438c254cc610d197ffdc5c33c0147fe4f45d3a,8,0,10
164f8bb69b18ec0fab1195cc99172a6a3536eee3,9,1,6
1656d8e9271c42ebbc25532312fdd2340660b4c6,10,0,30
165fa98e7ea6ccd277ebfb9280523db6217d4f08,6,1,20
1668af456e40274633e92ccf52962447195068be,9,1,6
16767336a47a35a16e0771c6713fee79eda4612b,8,0,10
1676b0de30990be7ae45aa5f2a5a4b9e711d8422,9,1,6
1678b18bc784742fdf214d177c1eb3705f8ae83d,6,1,20
167dc169b30ad419c2b060eaeff9b0f9952be3c8,8,0,10
1684ac724ab738a3d2e6aae665899aea967bedaa,6,1,20
16871da8a2b98091942da77d852db1d8207b40dd,8,0,10
169358e388cddce0f70b698e4c7e7238c57de318,9,1,6
1699724bbd6df8c8d19ca0a365ad2ce21c196e8a,7,1,1
169c2a5f5a37f709e71d37d69dffd9b9ec155743,10,0,30
169d1f06781157293ce5a7ea817258be8f9c3b93,10,0,30
16a27191fe96ec302a158953ff7934895a74dac4,10,0,30
16a90405d0b50814b6c9b1d8b73bbf84a66deb9d,6,1,20
16bfdc24e39e942d3eae63e4d4f2ab5cef687eb2,10,0,30
16c1d12efd6bcaea81c3b113537400cbe42c2408,8,0,10
16d224f828b21e9f4f0f52f54448feb9d34b7d5e,9,1,6
16d6153c87c09ba14002572ad17eaf0afcf4dbfc,10,0,30
16e6d12f465365441833b7b9287824d481564d60,10,0,30
16e9e2f0d7c3d77e7bcf55859d2001598a41d6cf,8,0,10
16eb38a76a49e75e97f3aa96c377ce6b19b9cf23,11,0,3
16f22646a3297638226e0354990a3efe2df5296b,8,0,10
16fddd80ac2ae02761ad19f5be9cd07e063dff24,6,1,20
1701bab0a2a6808bae5f7ac7a5605f5a21c794fd,8,0,10
1702058afe46090038a3a18dbfad8998682a1575,10,0,30
1702cbac459d4be950049b82e43f9c70612d9db2,10,0,30
1711627c4ced701be2a0835f6a036ed9f997dca1,7,1,1
171cc193edd1a28a6d9abd1b36a42791621064cc,10,0,30
1732378204ea8d27d6f916702b46b03c9987a499,8,0,10
173873b88cc76ea009f26e25034c9be701f4992e,10,0,30
1739a3feb0c7dc681ba8555075234a1c562cdb63,11,0,3
17417746f1d64a16ec6e0f0f214ee8a0a557270c,10,0,30
174229babceb3a2c760bb768be4249621e7f449a,7,1,1
1745c0237e15cd9452f8ad6dc701e1dc02a36e9e,9,1,6
174749dad130fc7fe4fe2359e1d9a25a8b4b82fd,9,1,6
174954b9501d835001faa4c946d1f8fd10441403,9,1,6
174b569439b1f57f6b13150d5df4d8a635100872,10,0,30
174d3c25f4d3d7440505a06cdc7e95a813653ac2,9,1,6
17507abdf318554a7c8caffa6729b108cfacb730,7,1,1
1754c775976ba1d84227b3b6cbb6228c2614659d,11,0,3
175653eb02ed968593681e7f104670ad92f73e07,10,0,30
175e0d43f3759683c48d0a48e9602f7691cbc25c,6,1,20
1765096a8e2b693550657853ac177cdd12de8f21,6,1,20
176de451b331c8ffc285aa4a4c596f87bd9f4257,9,1,6
177206acdebcab251cfda31e9f946393908cd006,6,1,20
1775b60349edf68594904f864769c39ee6dc096e,10,0,30
177abe748b9ca7e3ed8b87c690f1b807669727a4,8,0,10
178ea573c5bd59eeb164930a03b378b934753a8b,10,0,30
1791398bcf1ecf796b179cfa3db4ecccc55225c5,9,1,6
179725d1aee3a53a676ed5005a36f55315f5345f,8,0,10
179727e52720a6065891ed89692f4bd903130d31,10,0,30
179a95030769f29b93f88418cbeede675e47c6b9,6,1,20
179c791b7fe6fa3f24e2830b77b1a984870f100a,7,1,1
17a3aa2b4029b83e40fc66684dd16efc9ceee290,8,0,10
17a71cb6c6ba641c7ddd784bdcac65ce6811ec7b,6,1,20
17aaaf4d59583446de3c390065ce4d30e6a8a07a,8,0,10
17b1b294d89da86a66f0c4d66193ddd0d5513ea4,6,1,20
17b5f76b0ef6da3f13e302eac858ac921aea8af9,8,0,10
17bc8f0764c6f5d88c8bf3e56a5bee0f9e59efc4,8,0,10
17c467e0f78f77da0216b4cbba6fc7f0c60afecb,9,1,6
17c7bfeb5acbe2a521e22a233ab26b464841457f,6,1,20
17c808064a0369433651072a580f13413696a0d2,8,0,10
17cc66cafea3b24d419b48c9a2a4f43a4f08f170,8,0,10
17cd3026277766a39a2564a84721ec4b2a423af7,10,0,30
17cd621c451f7966abd0c6ed56a5fcc5434e3bf4,8,0,10
17d5382dc11533e3023d0dcf2f4a55d9dc82277a,9,1,6
17dbd8e952d32ad4c0dbdc77c2c576472fd04c6c,6,1,20
17e25a0b687523577e7f07ff13fd1c4b1ce42570,10,0,30
17e2c05ac65318dea2dc53ebdbd2428add592cba,10,0,30
17e9ac66f05e5e8fcd34e491cad7705c2353caf8,8,0,10
17ef501f3032bd54cb63a372af72ea164b94de07,7,1,1
17f21e8cb54a24e53e8524b475b420a567841ab9,8,0,10
17f54297be7fa1c433e240e1c81d308757d23769,6,1,20
17ffc817782cd608d4623cbeb1cc2e5cd4697b5b,8,0,10
1802bd1c55ef5f7bc3556d4d1002e9731ba70b00,8,0,10
1806ec877bcfbe3bc11996174e0687d8b9d43c5c,7,1,1
180905532023bafb90716b066130d2ab27d410ab,11,0,3
181208e7a1f374ca0ab61a810088c9b02e01d3a9,8,0,10
18132295bc80bee3a5d6f7494b40328cd89cb5b8,10,0,30
1815614a90da1c5220fd5dc7c94e53103d36e38d,6,1,20
